(0, [24, 'Luca', 'male', 'Stolnici'])
(6248, [22, 'Erica', 'female', 'Manoilă'])
(6249, [36, 'Arsenie', 'male', 'Toderaș'])
(6250, [43, 'Georgia', 'female', 'Leka'])
(6251, [52, 'Crenguța', 'female', 'Zajc'])
(6252, [18, 'Mona', 'female', 'Brâncoveanu'])
(6253, [25, 'Nijaz', 'male', 'Iaru'])
(6254, [38, 'Paraschiva', 'female', 'Brumaru'])
(6255, [35, 'Speranța', 'female', 'Cardaș'])
(6256, [18, 'Ilarie', 'male', 'Ștefănescu'])
(6257, [38, 'Anamaria', 'female', 'Coandă'])
(6258, [18, 'Adea', 'female', 'Pătraș'])
(6259, [20, 'Marin', 'male', 'Verejanu'])
(6260, [22, 'Carla', 'female', 'Magheru'])
(6261, [24, 'Cristofor', 'male', 'Todea'])
(6262, [90, 'Ștefania', 'female', 'Sadoveanu'])
(6263, [23, 'Betina', 'female', 'Datcu'])
(6264, [18, 'Mădălin', 'male', 'Corbea'])
(6265, [24, 'Floarea', 'female', 'Dobrin'])
(6266, [29, 'Marilena', 'female', 'Huniade'])
(6267, [32, 'Gelu', 'male', 'Butoi'])
(6268, [35, 'Florentin', 'male', 'Moțoc'])
(6269, [23, 'Adis', 'male', 'Ivașcu'])
(6270, [27, 'Ion', 'male', 'Șerbu'])
(6271, [18, 'Tatiana', 'female', 'Rozman'])
(6272, [50, 'Corneliu', 'male', 'Iordăchescu'])
(6273, [39, 'Boris', 'male', 'Blănculescu'])
(6274, [63, 'Cornel', 'male', 'Kovačič'])
(6275, [22, 'Neritan', 'male', 'Moțoc'])
(6276, [36, 'Carmen', 'female', 'Tomoioagă'])
(6277, [57, 'Emanuil', 'male', 'Duro'])
(6278, [40, 'Ismar', 'male', 'Frățilă'])
(6279, [27, 'Flora', 'female', 'Chihaia'])
(6280, [35, 'Endri', 'male', 'Puțuri'])
(6281, [20, 'Carina', 'female', 'Astaloș'])
(6282, [20, 'Hakija', 'male', 'Kavčič'])
(6283, [26, 'Branka', 'female', 'Jebeleanu'])
(6284, [46, 'Mitja', 'male', 'Bozga'])
(6285, [47, 'Bojan', 'male', 'Caranica'])
(6286, [43, 'Daciana', 'female', 'Macovei'])
(6287, [24, 'Traian', 'male', 'Ivănescu'])
(6288, [19, 'Eldin', 'male', 'Bogos'])
(6289, [34, 'Sabin', 'male', 'Botescu'])
(6290, [50, 'Nina', 'female', 'Corbea'])
(6291, [21, 'Adonis', 'male', 'Onciu'])
(6292, [18, 'Georgeta', 'female', 'Livescu'])
(6293, [33, 'Sinică', 'male', 'Ungur'])
(6294, [18, 'Kerim', 'male', 'Dascălu'])
(6295, [41, 'Ecaterina', 'female', 'Bozga'])
(6296, [19, 'Tina', 'female', 'Grigoriu'])
(6297, [22, 'Amir', 'male', 'Mitu'])
(6298, [34, 'Ancuța', 'female', 'Florianu'])
(6299, [44, 'Vasilică', 'male', 'Panțuru'])
(6300, [24, 'Alisa', 'female', 'Iaru'])
(6301, [38, 'Monica', 'female', 'Rozman'])
(6302, [19, 'Lia', 'female', 'Filipescu'])
(6303, [20, 'Hajro', 'male', 'Hrușcă'])
(6304, [33, 'Aglaia', 'female', 'Sturdza'])
(6305, [34, 'Mărioara', 'female', 'Timică'])
(6306, [22, 'Marija', 'female', 'Padurariu'])
(6307, [20, 'Lana', 'female', 'Captaru'])
(6308, [26, 'Stancu', 'male', 'Caranfil'])
(6309, [21, 'Petar', 'male', 'Leka'])
(6310, [27, 'Aleks', 'male', 'Bešlagić'])
(6311, [36, 'Evanghelina', 'female', 'Caraciobanu'])
(6312, [20, 'Mirela', 'female', 'Iliescu'])
(6313, [26, 'Elisaveta', 'female', 'Koroman'])
(6314, [22, 'Iulia', 'female', 'Ekmečić'])
(6315, [100, 'Avram', 'male', 'Aman'])
(6316, [56, 'Lorena', 'female', 'Dinulescu'])
(6317, [20, 'Sonia', 'female', 'Marjanović'])
(6318, [27, 'Basarab', 'male', 'Kodra'])
(6319, [32, 'Martin', 'male', 'Sireteanu'])
(6320, [18, 'Ecaterina', 'female', 'Iordache'])
(6321, [46, 'Barbu', 'male', 'Drăgan'])
(6322, [31, 'Stana', 'female', 'Hrovat'])
(6323, [18, 'Adea', 'female', 'Divjak'])
(6324, [33, 'Azra', 'female', 'Mehmedbašić'])
(6325, [30, 'Dijana', 'female', 'De la Marina'])
(6326, [22, 'Nicu', 'male', 'Cioacă'])
(6327, [54, 'Mustafa', 'male', 'Măzărachi'])
(6328, [35, 'Francisc', 'male', 'Șerb'])
(6329, [43, 'Edgar', 'male', 'Kovač'])
(6330, [27, 'Mugurel', 'male', 'Koren'])
(6331, [51, 'Miralem', 'male', 'Grozescu'])
(6332, [26, 'Teea', 'female', 'Matković'])
(6333, [18, 'Mihnea', 'male', 'Enache'])
(6334, [55, 'Silviu', 'male', 'Răceanu'])
(6335, [46, 'Enrik', 'male', 'Moroșanu'])
(6336, [20, 'Milena', 'female', 'Pășcanu'])
(6337, [22, 'Noemi', 'female', 'Lup'])
(6338, [21, 'Safta', 'female', 'Cîndea'])
(6339, [59, 'Titus', 'male', 'Adoc'])
(6340, [41, 'Arlind', 'male', 'Albulescu'])
(6341, [64, 'Elvira', 'female', 'Calotă'])
(6342, [31, 'Džuro', 'male', 'Petrașcu'])
(6343, [87, 'Damir', 'male', 'Divjak'])
(6344, [23, 'Bartolomeu', 'male', 'Gușatu'])
(6345, [21, 'Stana', 'female', 'Pavelescu'])
(6346, [34, 'Suzana', 'female', 'Bratu'])
(6347, [22, 'Casiana', 'female', 'Almaș'])
(6348, [37, 'Anabela', 'female', 'Coteanu'])
(6349, [25, 'Florentin', 'male', 'Udrea'])
(6350, [73, 'Ionuț', 'male', 'Rusu'])
(6351, [20, 'Ilarie', 'male', 'Preda'])
(6352, [39, 'Melania', 'female', 'Lăcustă'])
(6353, [21, 'Ivan', 'male', 'Răzvan'])
(6354, [99, 'Vasilică', 'male', 'Braghiș'])
(6355, [40, 'Iurie', 'male', 'Caragiani'])
(6356, [33, 'Zlatan', 'male', 'Timofti'])
(6357, [35, 'Jure', 'male', 'Măzărachi'])
(6358, [84, 'Zlatan', 'male', 'Dediu'])
(6359, [19, 'Ivo', 'male', 'Dedja'])
(6360, [18, 'Zeno', 'male', 'Vidmar'])
(6361, [36, 'Amedeu', 'male', 'Ionescu'])
(6362, [55, 'Paulica', 'female', 'Timică'])
(6363, [29, 'Daraiana', 'female', 'Trașcă'])
(6364, [35, 'Costache', 'male', 'Brânzan'])
(6365, [20, 'Janeta', 'female', 'Fulea'])
(6366, [24, 'Edgar', 'male', 'Goma'])
(6367, [20, 'Iuliana', 'female', 'Mureșanu'])
(6368, [29, 'Rafel', 'male', 'Maican'])
(6369, [37, 'Anton', 'male', 'Baragadiru'])
(6370, [19, 'Monica', 'female', 'Sătmărean'])
(6371, [23, 'Pompiliu', 'male', 'Luchian'])
(6372, [42, 'Orgest', 'male', 'Someșan'])
(6373, [32, 'Bernard', 'male', 'Posteucă'])
(6374, [18, 'Anica', 'female', 'Olariu'])
(6375, [35, 'Florentin', 'male', 'Oblak'])
(6376, [21, 'Fabia', 'female', 'Dejeu'])
(6377, [27, 'Dragica', 'female', 'Danciu'])
(6378, [43, 'Jasna', 'female', 'Matković'])
(6379, [34, 'Frančiška', 'female', 'Dobroiu'])
(6380, [20, 'Adina', 'female', 'Eșanu'])
(6381, [30, 'Corneliu', 'male', 'Robu'])
(6382, [37, 'Pompiliu', 'male', 'Becheru'])
(6383, [46, 'Mithat', 'male', 'Čejvan'])
(6384, [29, 'Nedzad', 'male', 'Ivănescu'])
(6385, [26, 'Ermir', 'male', 'Drumur'])
(6386, [42, 'Mitică', 'male', 'Olariu'])
(6387, [30, 'Ela', 'female', 'Medeleanu'])
(6388, [77, 'Viorela', 'female', 'Almaș'])
(6389, [18, 'Georgeta', 'female', 'Moța'])
(6390, [28, 'Lucreția', 'female', 'Bercu'])
(6391, [20, 'Emil', 'male', 'Ivănceanu'])
(6392, [37, 'Jan', 'male', 'David'])
(6393, [46, 'Anton', 'male', 'Kavčič'])
(6394, [24, 'Edi', 'male', 'Orășan'])
(6395, [36, 'Jasenko', 'male', 'Lupașcu'])
(6396, [24, 'Anita', 'female', 'Țuțea'])
(6397, [41, 'Dario', 'male', 'Cornea'])
(6398, [37, 'Leontina', 'female', 'Tămaș'])
(6399, [48, 'Narcis', 'male', 'Cenușaru'])
(6400, [48, 'Eva', 'female', 'Čejvan'])
(6401, [27, 'Dinka', 'female', 'Nemescu'])
(6402, [42, 'Natalia', 'female', 'Racoți'])
(6403, [42, 'Marcela', 'female', 'Calotă'])
(6404, [31, 'Ismar', 'male', 'Bădescu'])
(6405, [35, 'Sidonia', 'female', 'Lipatti'])
(6406, [18, 'Ruxandra', 'female', 'Vâlcu'])
(6407, [25, 'Sead', 'male', 'Crețu'])
(6408, [29, 'Maxim', 'male', 'Pîrvu'])
(6409, [19, 'Luiza', 'female', 'Ciucurescu'])
(6410, [21, 'Felix', 'male', 'Lupașcu'])
(6411, [36, 'Iris', 'female', 'Hrușcă'])
(6412, [18, 'Andrej', 'male', 'Murgoci'])
(6413, [24, 'Dida', 'female', 'Esinencu'])
(6414, [18, 'Lică', 'male', 'Magheru'])
(6415, [27, 'Gabi', 'male', 'Balašević'])
(6416, [21, 'Giorgian', 'male', 'Bercea'])
(6417, [19, 'Marcela', 'female', 'Lipatti'])
(6418, [31, 'Tincuța', 'female', 'Cosmescu'])
(6419, [27, 'Marija', 'female', 'Tomoioagă'])
(6420, [23, 'Andrei', 'male', 'Mihăescu'])
(6421, [26, 'Valentin', 'male', 'Fugaru'])
(6422, [24, 'Anton', 'male', 'Todea'])
(6423, [87, 'Sabrina', 'female', 'Rosetti'])
(6424, [20, 'Silviana', 'female', 'Geaorgescu'])
(6425, [34, 'Lili', 'female', 'Hrușcă'])
(6426, [25, 'Olivia', 'female', 'Mešić'])
(6427, [20, 'Aura', 'female', 'Ekmečić'])
(6428, [31, 'Casian', 'male', 'Ekmečić'])
(6429, [19, 'Pătru', 'male', 'Kovačič'])
(6430, [53, 'Xenia', 'female', 'Muraru'])
(6431, [18, 'Mioara', 'female', 'Vanghelie'])
(6432, [27, 'Ionică', 'male', 'Dobroiu'])
(6433, [55, 'Marcheta', 'female', 'Adameșteanu'])
(6434, [18, 'Agripina', 'female', 'Păturică'])
(6435, [24, 'Maja', 'female', 'Groșescu'])
(6436, [22, 'Eftimia', 'female', 'Bocoianu'])
(6437, [23, 'Endri', 'male', 'Asachi'])
(6438, [18, 'Luka', 'male', 'Șerb'])
(6439, [18, 'Nicu', 'male', 'Boștină'])
(6440, [46, 'Olga', 'female', 'Șerbu'])
(6441, [45, 'Drita', 'female', 'Kralj'])
(6442, [22, 'Matilda', 'female', 'Almaș'])
(6443, [25, 'Anemona', 'female', 'Todea'])
(6444, [19, 'Vicențiu', 'male', 'Ungheanu'])
(6445, [21, 'Maida', 'female', 'Pușcaș'])
(6446, [51, 'Ivan', 'male', 'Naghi'])
(6447, [38, 'Dora', 'female', 'Braghiș'])
(6448, [21, 'Zana', 'female', 'Cioran'])
(6449, [22, 'Boštjan', 'male', 'Myftiu'])
(6450, [19, 'Octav', 'male', 'Cupșa'])
(6451, [26, 'Estera', 'female', 'Korošec'])
(6452, [18, 'Ferdinand', 'male', 'Astaloș'])
(6453, [39, 'Clara', 'female', 'Avramescu'])
(6454, [21, 'Casian', 'male', 'Dorobanțu'])
(6455, [20, 'Dana', 'female', 'Caragiani'])
(6456, [33, 'Miralem', 'male', 'Muscă'])
(6457, [31, 'Maxim', 'male', 'Argetoianu'])
(6458, [25, 'Anica', 'female', 'Botescu'])
(6459, [43, 'Ivan', 'male', 'Kovač'])
(6460, [29, 'Lucia', 'female', 'Văsescu'])
(6461, [40, 'Haralambie', 'male', 'Vicovean'])
(6462, [18, 'Jure', 'male', 'Coteanu'])
(6463, [41, 'Lorik', 'male', 'Lucescu'])
(6464, [40, 'Antim', 'male', 'Turcdeanu'])
(6465, [21, 'Andreja', 'female', 'Bašić'])
(6466, [38, 'Branka', 'female', 'Săulescu'])
(6467, [92, 'Irinel', 'male', 'Halippa'])
(6468, [24, 'Rafila', 'female', 'Pășcanu'])
(6469, [32, 'Visarion', 'male', 'Malcoci'])
(6470, [33, 'Teodor', 'male', 'Lupu'])
(6471, [80, 'Željko', 'male', 'Stănculescu'])
(6472, [36, 'Elvira', 'female', 'Andreoiu'])
(6473, [35, 'Aura', 'female', 'Andoni'])
(6474, [26, 'Tatjana', 'female', 'Kos'])
(6475, [21, 'Ajla', 'female', 'Fulga'])
(6476, [50, 'Ada', 'female', 'Olănescu'])
(6477, [26, 'Sindi', 'female', 'Mărginean'])
(6478, [35, 'Sidorela', 'female', 'Fulea'])
(6479, [37, 'Ramona', 'female', 'Teodorașcu'])
(6480, [60, 'Teodor', 'male', 'Fulga'])
(6481, [36, 'Lejla', 'female', 'Herescu'])
(6482, [30, 'Danko', 'male', 'Pavelescu'])
(6483, [52, 'Dominic', 'male', 'Picior'])
(6484, [35, 'Rok', 'male', 'Sorescu'])
(6485, [33, 'Blaž', 'male', 'Predescu'])
(6486, [19, 'Eliza', 'female', 'Manicatide'])
(6487, [42, 'Panagachie', 'male', 'Pavelescu'])
(6488, [34, 'Nicolae', 'male', 'Žagar'])
(6489, [24, 'Nicodim', 'male', 'Șelmaru'])
(6490, [31, 'Džana', 'female', 'Onoriu'])
(6491, [20, 'Ioan', 'male', 'Dobrin'])
(6492, [19, 'Emanuela', 'female', 'Dinică'])
(6493, [23, 'Drita', 'female', 'Goldiș'])
(6494, [27, 'Niculina', 'female', 'Cazan'])
(6495, [43, 'Iustina', 'female', 'Magheru'])
(6496, [29, 'Petre', 'male', 'Șoitu'])
(6497, [20, 'Valentina', 'female', 'Almaș'])
(6498, [38, 'Branko', 'male', 'Lup'])
(6499, [19, 'Ghiță', 'male', 'Cozma'])
(6500, [29, 'Belmina', 'female', 'Racoveanu'])
(6501, [40, 'Stanislav', 'male', 'Pădurean'])
(6502, [36, 'Nada', 'female', 'Varzar'])
(6503, [30, 'Pătru', 'male', 'Baku'])
(6504, [24, 'Franjo', 'male', 'Huidu'])
(6505, [78, 'Viviana', 'female', 'Braghiș'])
(6506, [25, 'Lorena', 'female', 'Picior'])
(6507, [42, 'Damian', 'male', 'Pușcariu'])
(6508, [21, 'Ștefania', 'female', 'Miclăuș'])
(6509, [34, 'Olga', 'female', 'Chira'])
(6510, [34, 'Sorina', 'female', 'Filotti'])
(6511, [39, 'Casian', 'male', 'Prifti'])
(6512, [39, 'Cornel', 'male', 'Lăcustă'])
(6513, [26, 'Jana', 'female', 'Purcărete'])
(6514, [64, 'Jasmina', 'female', 'Demiri'])
(6515, [36, 'Mevludin', 'male', 'Bratu'])
(6516, [21, 'Aurel', 'male', 'Dinulescu'])
(6517, [42, 'Costel', 'male', 'Caraciobanu'])
(6518, [85, 'Julia', 'female', 'Pădurar'])
(6519, [18, 'Natalia', 'female', 'Mușat'])
(6520, [38, 'Rok', 'male', 'Padurariu'])
(6521, [21, 'Arnela', 'female', 'Văleanu'])
(6522, [20, 'Raluca', 'female', 'Brâncuși'])
(6523, [27, 'Alban', 'male', 'Pâslaru'])
(6524, [21, 'Edmond', 'male', 'Dumbrăveanu'])
(6525, [63, 'Jože', 'male', 'Picior'])
(6526, [18, 'Doriana', 'female', 'Bercu'])
(6527, [18, 'Romulus', 'male', 'Berindei'])
(6528, [18, 'Anamaria', 'female', 'Eșanu'])
(6529, [26, 'Axinte', 'male', 'Baghiu'])
(6530, [18, 'Carla', 'female', 'Moțoc'])
(6531, [26, 'Tatiana', 'female', 'Verejanu'])
(6532, [20, 'Cipriana', 'female', 'Datcu'])
(6533, [50, 'Flaviu', 'male', 'Lup'])
(6534, [65, 'Haso', 'male', 'Ivașcu'])
(6535, [36, 'Adrijan', 'male', 'Lobonț'])
(6536, [28, 'Andrada', 'female', 'Racoveanu'])
(6537, [21, 'Marga', 'female', 'Pârvulescu'])
(6538, [21, 'Jan', 'male', 'Odobescu'])
(6539, [20, 'Sabina', 'female', 'Ciupe'])
(6540, [41, 'Jasenko', 'male', 'Câmpeanu'])
(6541, [19, 'Adrijan', 'male', 'Armășescu'])
(6542, [22, 'Ante', 'male', 'Bizjak'])
(6543, [24, 'Mitruț', 'male', 'Bercu'])
(6544, [21, 'Mirona', 'female', 'Fulga'])
(6545, [22, 'Grațiana', 'female', 'Kusturica'])
(6546, [47, 'Roberta', 'female', 'Făgărășanu'])
(6547, [20, 'Alexantra', 'female', 'Dorobanțu'])
(6548, [39, 'Jožef', 'male', 'Predescu'])
(6549, [21, 'Milena', 'female', 'Chihaia'])
(6550, [28, 'Ivan', 'male', 'Bucurescu'])
(6551, [18, 'Ozana', 'female', 'Bărlea'])
(6552, [27, 'Greis', 'female', 'Preoteasa'])
(6553, [32, 'Rafila', 'female', 'Filipescu'])
(6554, [21, 'Xenia', 'female', 'Văleanu'])
(6555, [54, 'Adrijan', 'male', 'Bizău'])
(6556, [18, 'Alesia', 'female', 'Călugăreanu'])
(6557, [31, 'Frusina', 'female', 'Petrescu'])
(6558, [27, 'Dinka', 'female', 'Malcoci'])
(6559, [21, 'Veta', 'female', 'Stoenescu'])
(6560, [21, 'Saimir', 'male', 'Cucu'])
(6561, [41, 'Vullnet', 'male', 'Tudorache'])
(6562, [20, 'Bogdan', 'male', 'Mironescu'])
(6563, [24, 'Gregor', 'male', 'Cernat'])
(6564, [21, 'Denisa', 'female', 'Pîrvu'])
(6565, [18, 'Eva', 'female', 'Teodorașcu'])
(6566, [20, 'Pavel', 'male', 'Kola'])
(6567, [25, 'Matej', 'male', 'Boștină'])
(6568, [35, 'Norica', 'female', 'Frosin'])
(6569, [33, 'Milena', 'female', 'Cadanțu'])
(6570, [24, 'Antoniu', 'male', 'Nicolau'])
(6571, [26, 'Petre', 'male', 'Buia'])
(6572, [64, 'Anișoara', 'female', 'Bizău'])
(6573, [20, 'Sinică', 'male', 'Holda'])
(6574, [28, 'Clara', 'female', 'Baghiu'])
(6575, [33, 'Esned', 'male', 'Negreanu'])
(6576, [24, 'Boris', 'male', 'Chira'])
(6577, [25, 'Matej', 'male', 'Sirma'])
(6578, [28, 'Stanca', 'female', 'Badea'])
(6579, [66, 'Iris', 'female', 'Radovanu'])
(6580, [31, 'Eufrosina', 'female', 'Pădurețu'])
(6581, [29, 'Fuad', 'male', 'Crăciun'])
(6582, [30, 'Nicu', 'male', 'Caraciobanu'])
(6583, [20, 'Emal', 'male', 'Varzar'])
(6584, [18, 'Lorin', 'male', 'Bălan'])
(6585, [22, 'Aurica', 'female', 'Almaș'])
(6586, [20, 'Dragoș', 'male', 'Pășcanu'])
(6587, [55, 'Ancuța', 'female', 'Albu'])
(6588, [54, 'Silvia', 'female', 'Hodoș'])
(6589, [24, 'Vasile', 'male', 'Murgescu'])
(6590, [18, 'Antim', 'male', 'Breban'])
(6591, [28, 'Tudosia', 'female', 'Cihac'])
(6592, [24, 'Ludovic', 'male', 'Afrom'])
(6593, [26, 'Jasmina', 'female', 'Lupulescu'])
(6594, [34, 'Anamaria', 'female', 'Bizău'])
(6595, [26, 'Ilona', 'female', 'Movilă'])
(6596, [19, 'Alina', 'female', 'Cioacă'])
(6597, [23, 'Laurenția', 'female', 'Josan'])
(6598, [33, 'Edmond', 'male', 'Calotescu'])
(6599, [22, 'Rica', 'female', 'Sidran'])
(6600, [29, 'Constantin', 'male', 'Geaorgescu'])
(6601, [29, 'Clementina', 'female', 'Edeleanu'])
(6602, [46, 'Rodica', 'female', 'Shyti'])
(6603, [36, 'Lioara', 'female', 'Cardaș'])
(6604, [36, 'Franjo', 'male', 'Zajc'])
(6605, [39, 'Ariana', 'female', 'Dragoș'])
(6606, [25, 'Artemisa', 'female', 'Greceanu'])
(6607, [71, 'Cosmina', 'female', 'Fulga'])
(6608, [24, 'Ariadna', 'female', 'Buzdugan'])
(6609, [22, 'Beniamin', 'male', 'Socolescu'])
(6610, [20, 'Petrișor', 'male', 'Bălceanu'])
(6611, [28, 'Dorin', 'male', 'Baconschi'])
(6612, [34, 'Daria', 'female', 'Vădineanu'])
(6613, [26, 'Tomaž', 'male', 'Rosetti'])
(6614, [25, 'Adnan', 'male', 'Drăghici'])
(6615, [41, 'Edin', 'male', 'Pârvu'])
(6616, [27, 'Marcela', 'female', 'Țîrle'])
(6617, [44, 'Branka', 'female', 'Groșescu'])
(6618, [39, 'Ema', 'female', 'Kovač'])
(6619, [21, 'Uendi', 'female', 'Iepureanu'])
(6620, [18, 'Zoran', 'male', 'Tahirović'])
(6621, [37, 'Miralem', 'male', 'Bocoianu'])
(6622, [31, 'Paula', 'female', 'Frățilă'])
(6623, [54, 'Antonie', 'male', 'Lotru'])
(6624, [29, 'Basarab', 'male', 'Almaș'])
(6625, [25, 'Dušan', 'male', 'Bărlâdeanu'])
(6626, [92, 'Fuad', 'male', 'Kurjak'])
(6627, [18, 'Tudosia', 'female', 'Geambașu'])
(6628, [25, 'Rafila', 'female', 'Isopescu'])
(6629, [21, 'Lucențiu', 'male', 'Zuhrić'])
(6630, [20, 'Iris', 'female', 'Alečković'])
(6631, [21, 'Dina', 'female', 'Tutoveanu'])
(6632, [42, 'Alma', 'female', 'Nottara'])
(6633, [27, 'Casiana', 'female', 'Murgescu'])
(6634, [22, 'Denis', 'male', 'Lascu'])
(6635, [25, 'Carolina', 'female', 'Bîrlea'])
(6636, [37, 'Mihai', 'male', 'Săceanu'])
(6637, [40, 'Adea', 'female', 'Vîlcu'])
(6638, [34, 'Cătălina', 'female', 'Budescu'])
(6639, [27, 'Hajrudin', 'male', 'Zupanc'])
(6640, [36, 'Teodora', 'female', 'Turcescu'])
(6641, [32, 'Mircea', 'male', 'Agaparian'])
(6642, [18, 'Alistar', 'male', 'Chindriș'])
(6643, [25, 'Iridenta', 'female', 'Păunescu'])
(6644, [21, 'Marcheta', 'female', 'Tutoveanu'])
(6645, [29, 'Ghenadie', 'male', 'Popovici'])
(6646, [23, 'Mirabela', 'female', 'Armășescu'])
(6647, [55, 'Laurian', 'male', 'Bădărău'])
(6648, [92, 'Măriuca', 'female', 'Kiazim'])
(6649, [19, 'Milla', 'female', 'Agolli'])
(6650, [26, 'Vlaicu', 'male', 'Lucan'])
(6651, [19, 'Dafina', 'female', 'Gudelj'])
(6652, [20, 'Martin', 'male', 'Korošec'])
(6653, [24, 'Janez', 'male', 'Pașcanu'])
(6654, [28, 'Boštjan', 'male', 'Sijerčić'])
(6655, [27, 'Nicu', 'male', 'Bašić'])
(6656, [31, 'Adina', 'female', 'Iordăchescu'])
(6657, [50, 'Elvir', 'male', 'Uglar'])
(6658, [26, 'Dorina', 'female', 'Nițescu'])
(6659, [23, 'Veronica', 'female', 'Pleșa'])
(6660, [20, 'Sandu', 'male', 'Jebeleanu'])
(6661, [98, 'Aida', 'female', 'Băsescu'])
(6662, [18, 'Stelian', 'male', 'Negreanu'])
(6663, [33, 'Aleksandar', 'male', 'Angelescu'])
(6664, [33, 'Răzvan', 'male', 'Koren'])
(6665, [39, 'David', 'male', 'Arnautović'])
(6666, [44, 'Miralem', 'male', 'Oancea'])
(6667, [56, 'Anto', 'male', 'Iepureanu'])
(6668, [34, 'Dražen', 'male', 'Finiti'])
(6669, [55, 'Nicuță', 'male', 'Medeleanu'])
(6670, [18, 'Fahir', 'male', 'Petruș'])
(6671, [26, 'Eva', 'female', 'Neacșu'])
(6672, [28, 'Ela', 'female', 'Vădineanu'])
(6673, [19, 'Barbara', 'female', 'Buia'])
(6674, [18, 'Valentin', 'male', 'Bădescu'])
(6675, [36, 'Aurica', 'female', 'Breban'])
(6676, [49, 'Ioana', 'female', 'Olariu'])
(6677, [36, 'Ghiță', 'male', 'Irimescu'])
(6678, [32, 'Alesia', 'female', 'Cernat'])
(6679, [20, 'Majda', 'female', 'Onciu'])
(6680, [24, 'Lăcrămioara', 'female', 'Adamache'])
(6681, [38, 'Caterina', 'female', 'Cîmpeanu'])
(6682, [18, 'Amelia', 'female', 'Butoi'])
(6683, [25, 'Mirko', 'male', 'Cămătaru'])
(6684, [32, 'Petra', 'female', 'Șteflea'])
(6685, [19, 'Bojan', 'male', 'Drăghici'])
(6686, [65, 'Miha', 'male', 'Simu'])
(6687, [23, 'Nermin', 'male', 'Aman'])
(6688, [48, 'Nechifor', 'male', 'Herța'])
(6689, [40, 'Constantin', 'male', 'Petrașcu'])
(6690, [25, 'Nada', 'female', 'Groșescu'])
(6691, [21, 'Ianis', 'male', 'Goldiș'])
(6692, [23, 'Eleonora', 'female', 'Kola'])
(6693, [51, 'Tiberiu', 'male', 'Ionescu'])
(6694, [42, 'Lavinia', 'female', 'Predoiu'])
(6695, [20, 'Anișoara', 'female', 'Macovei'])
(6696, [18, 'Carina', 'female', 'Pop'])
(6697, [80, 'Mărioara', 'female', 'Deleanu'])
(6698, [21, 'Gazmir', 'male', 'Žagar'])
(6699, [20, 'Ozana', 'female', 'Leca'])
(6700, [18, 'Fikret', 'male', 'Urs'])
(6701, [21, 'Izabela', 'female', 'Manoilă'])
(6702, [23, 'Codrin', 'male', 'Bejenaru'])
(6703, [39, 'Zamfira', 'female', 'Albulescu'])
(6704, [20, 'Edin', 'male', 'Fulga'])
(6705, [24, 'Marilena', 'female', 'Rotaru'])
(6706, [53, 'Boris', 'male', 'Breban'])
(6707, [26, 'Elvira', 'female', 'Țepeneag'])
(6708, [21, 'Bartolomeu', 'male', 'Kovačič'])
(6709, [33, 'Olimpian', 'male', 'Chelaru'])
(6710, [20, 'Zaharia', 'female', 'Ciocârlan'])
(6711, [22, 'Irfan', 'male', 'Lăcătuș'])
(6712, [53, 'Octavian', 'male', 'Badea'])
(6713, [46, 'Amel', 'male', 'Celan'])
(6714, [30, 'Constanța', 'female', 'Giulian'])
(6715, [31, 'Roxelana', 'female', 'Sokolović'])
(6716, [45, 'Antoniu', 'male', 'Antonescu'])
(6717, [20, 'Biljana', 'female', 'Udilă'])
(6718, [45, 'Sanjin', 'male', 'Pacepa'])
(6719, [32, 'Ludovica', 'female', 'Sturdza'])
(6720, [22, 'Daraiana', 'female', 'Badea'])
(6721, [36, 'Viviana', 'female', 'Hodoș'])
(6722, [22, 'Jadranko', 'male', 'Alifantis'])
(6723, [18, 'Sead', 'male', 'Ungureanu'])
(6724, [27, 'Olimpian', 'male', 'Alifantis'])
(6725, [40, 'Petrișor', 'male', 'Cazan'])
(6726, [50, 'Tarik', 'male', 'Lăzăreanu'])
(6727, [18, 'Amela', 'female', 'Pătraș'])
(6728, [21, 'Elvira', 'female', 'Čorbadžić'])
(6729, [32, 'Frusina', 'female', 'Cămătaru'])
(6730, [21, 'Mirela', 'female', 'Mandić'])
(6731, [44, 'Eftimie', 'male', 'Huniade'])
(6732, [32, 'Boris', 'male', 'Caranfil'])
(6733, [35, 'Martin', 'male', 'Gușatu'])
(6734, [48, 'Costel', 'male', 'Corvin'])
(6735, [57, 'Livia', 'female', 'Sijerčić'])
(6736, [25, 'Melina', 'female', 'Olariu'])
(6737, [39, 'Mile', 'male', 'Sušić'])
(6738, [48, 'Anca', 'female', 'Afrom'])
(6739, [33, 'Atena', 'female', 'Sijerčić'])
(6740, [33, 'Valentina', 'female', 'Oanca'])
(6741, [19, 'Petre', 'male', 'Paleru'])
(6742, [26, 'Sergiu', 'male', 'Neculce'])
(6743, [22, 'Simon', 'male', 'Pogor'])
(6744, [54, 'Daniel', 'male', 'Ștefănescu'])
(6745, [20, 'Barbara', 'female', 'Mumu'])
(6746, [36, 'Antoniu', 'male', 'Preda'])
(6747, [21, 'Sorana', 'female', 'Budescu'])
(6748, [20, 'Zaraza', 'female', 'Dascălu'])
(6749, [20, 'Pavel', 'male', 'Ivașcu'])
